acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,mbti
0.0414,0.605,0.949,0,4,0.0746,-2.907,0.0886,110.01,4,0.506,10
0.0531,0.699,0.902,0,0,0.14,-3.53,0.0589,139.819,4,0.787,10
0.128,0.671,0.914,1.39e-06,10,0.37,-2.66,0.137,99.972,4,0.604,10
0.047,0.577,0.657,6.93e-05,7,0.209,-5.132,0.244,97.954,4,0.303,10
0.0376,0.74,0.926,0,9,0.582,-3.965,0.112,106.987,4,0.571,10
0.191,0.597,0.938,0,10,0.257,-3.647,0.108,87.003,4,0.743,10
0.0945,0.741,0.748,1.05e-05,10,0.334,-4.96,0.0547,104.04,4,0.764,10
0.0131,0.733,0.868,2.01e-05,6,0.179,-3.05,0.089,104.048,4,0.567,10
0.0734,0.809,0.731,0,10,0.0822,-1.455,0.0447,99.957,4,0.614,10
0.0604,0.752,0.87,1.12e-05,9,0.489,-3.812,0.0623,120.006,4,0.784,10
0.207,0.842,0.638,0,2,0.118,-2.73,0.0684,115.051,4,0.606,10
0.0921,0.756,0.889,0,11,0.196,-3.076,0.0945,117.971,4,0.653,10
0.0544,0.564,0.795,0,8,0.142,-2.71,0.0537,157.899,4,0.573,10
0.286,0.753,0.743,0,2,0.144,-5.024,0.0338,140.004,4,0.96,10
